,molecule_chembl_id,canonical_smiles,CHEMBL203,CHEMBL1957,CHEMBL2842,CHEMBL614725
1072,CHEMBL222360,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(O)C2)cc1OC(C)C,0,0,0,0
1073,CHEMBL222389,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2C)cc1C(=O)[O-].[Na+],0,0,0,0
1074,CHEMBL222390,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)CC(O)C2=O)cc1[N+](=O)[O-],0,0,0,0
1075,CHEMBL222437,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(O)C2)cc1NC(=O)c1ccccc1,0,0,0,0
1076,CHEMBL223643,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O,0,0,0,1
1077,CHEMBL223783,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(O)C2)cc1F,0,0,0,0
1078,CHEMBL223784,COCOc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2O[SiH2]C(C)(C)C)ccc1OC,0,0,0,0
1079,CHEMBL223835,C=CCOc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(O)C2)ccc1OC,0,0,0,0
1080,CHEMBL224903,COc1cc(C2=C(c3cc(C)c(OC)c(C)c3)C(OC(C)=O)CC2=O)cc(OC)c1OC,0,0,0,0
1081,CHEMBL225115,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)CC(O)C2=O)cc1N,0,0,0,0
1082,CHEMBL225116,COc1cc(C2=C(c3ccc(SC)cc3)CC(O)/C2=N/O)cc(OC)c1OC,0,0,0,0
1083,CHEMBL225525,O/N=C1/CC(O)C(c2ccccc2)=C1c1ccccc1,0,0,0,0
1084,CHEMBL225928,CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1,0,0,0
1085,CHEMBL2261783,NC/C=C\Cn1ccc(N)nc1=O,0,0,0,0
1086,CHEMBL2261784,Cc1cn(C/C=C\CN)c(=O)nc1N,0,0,0,0
1087,CHEMBL2261785,Cc1cn(C/C=C\CN)c(=O)[nH]c1=O.Cl,0,0,0,0
1088,CHEMBL2261786,NC/C=C\Cn1cnc2c(N)nc(N)nc21,0,0,0,0
1089,CHEMBL2261787,Cl.NC/C=C\Cn1cnc2c(N)ncnc21,0,0,0,0
1090,CHEMBL2261788,Cl.NC/C=C\Cn1cnc2c(N)nc(N)nc21,0,0,0,0
1091,CHEMBL2261789,Cl.NC/C=C\Cn1cnc2c(Cl)nc(N)nc21,0,0,0,0
1092,CHEMBL2261790,Cl.NC/C=C\Cn1cnc2c(=O)[nH]cnc21,0,0,0,0
1093,CHEMBL2261791,Cl.NCCCCn1cnc2c(-n3cccc3)ncnc21,0,0,0,0
1094,CHEMBL2262407,CCCNCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0,0,0,0
1095,CHEMBL2262408,CC(C)NCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0,0,0,0
1096,CHEMBL226752,COc1cc(CC(C)(O)CF)nc(OC)n1,0,0,0,0
1097,CHEMBL227091,COc1cc(CC(C)(O)c2ccc(F)cc2)nc(OC)n1,0,0,0,0
1098,CHEMBL227093,COc1cc(CC(C)(O)Cc2ccccc2F)nc(OC)n1,0,0,0,0
1099,CHEMBL227094,COc1cc(/C=C(/O)c2ccc(F)cc2)nc(OC)n1,0,0,0,0
1100,CHEMBL227144,COc1cc(CC(O)(c2ccc(F)cc2)c2ccc(F)cc2)nc(OC)n1,0,0,0,0
1101,CHEMBL228043,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,0,0,0,0
1102,CHEMBL228108,O=C1O/C(=C\Cn2cc(-c3ccco3)c(=O)[nH]c2=O)C(O)=C1O,0,0,0,0
1103,CHEMBL228191,CC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,0,0,0,0
1104,CHEMBL228213,O=C1O/C(=C\Cn2cc(-c3ccccc3)c(=O)[nH]c2=O)C(O)=C1O,0,0,0,0
1105,CHEMBL2283245,CC(C)c1ccc(NC(=O)/C=C/c2ccccc2)cc1,0,0,0,0
1106,CHEMBL2283248,CCOc1ccccc1NC(=O)/C=C/c1ccccc1,0,0,0,0
1107,CHEMBL2283249,CCOc1ccc(NC(=O)/C=C/c2ccccc2)cc1,0,0,0,0
1108,CHEMBL2283251,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1F,0,0,0,0
1109,CHEMBL2283252,O=C(/C=C/c1ccccc1)Nc1cc(F)cc(F)c1,0,0,0,0
1110,CHEMBL2283253,O=C(/C=C/c1ccccc1)Nc1cc(F)c(F)c(F)c1,0,0,0,0
1111,CHEMBL2283255,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1Cl,0,0,0,0
1112,CHEMBL2283256,O=C(/C=C/c1ccccc1)Nc1cc(Cl)cc(Cl)c1,0,0,0,0
1113,CHEMBL2283257,O=C(/C=C/c1ccccc1)Nc1ccccc1Br,0,0,0,0
1114,CHEMBL2283258,CCCCCCCCCCCCNC(=O)/C=C/c1ccccc1,0,0,0,0
1115,CHEMBL2283259,CC(C)(C)NC(=O)/C=C/c1ccccc1,0,0,0,0
1116,CHEMBL229384,CC(=O)OC(C)(CF)Cc1cc(O)nc(O)n1,0,0,0,0
1117,CHEMBL229385,COc1cc(CC(C)(O)C(F)(F)F)nc(OC)n1,0,0,0,0
1118,CHEMBL229439,COc1cc(/C=C(/O)C(F)(F)F)nc(OC)n1,0,0,0,0
1119,CHEMBL229969,CC(O)(CF)Cc1cc(O)nc(O)n1,0,0,0,0
1120,CHEMBL230205,Cc1cc(-c2ccccc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,0,0,0,0
1121,CHEMBL230308,Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,0,0,0,0
1122,CHEMBL2311594,COc1ccc2c(c1)c(CC(=O)NC[Si](C)(C)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,0,0,0,0
1123,CHEMBL2311595,COc1ccc2c(c1)c(CC(=O)NC[Si](C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,0,0,0,0
1124,CHEMBL2311596,COc1ccc2c(c1)c(CC(=O)NCCC[Si](C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,0,0,0,0
1125,CHEMBL231213,COC(CNc1cc[nH]c(=O)c1-c1nc2c(C)cc(-n3ccnc3)cc2[nH]1)c1cccc(Cl)c1,0,0,0,0
1126,CHEMBL2312290,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,0,0,0,0
1127,CHEMBL2312301,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,0,0,0,0
1128,CHEMBL2312645,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,0,0,0,0
1129,CHEMBL2312646,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,0,0,0,0
1130,CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,0,0,0,0
1131,CHEMBL2312652,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,0,0,0,0
1132,CHEMBL2315403,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C1=O,0,0,0,0
1133,CHEMBL2315404,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C2=O)[C@@H]1C,0,0,0,0
1134,CHEMBL2315405,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@H](C)O)C1=O,0,0,0,0
1135,CHEMBL2315406,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@H](C)O)C2=O)[C@@H]1C,0,0,0,0
1136,CHEMBL2315407,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@H](C)O)C1=O,0,0,0,0
1137,CHEMBL2315408,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@H](C)O)C2=O)[C@@H]1C,0,0,0,0
1138,CHEMBL2315409,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@@H](C)O)C1=O,0,0,0,0
1139,CHEMBL2315410,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@@H](C)O)C2=O)[C@@H]1C,0,0,0,0
1140,CHEMBL2315411,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](CO)C(=O)O)C1=O,0,0,0,0
1141,CHEMBL231568,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,0,0,0,0
1142,CHEMBL2315695,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](CO)C(=O)O)C2=O)[C@@H]1C,0,0,0,0
1143,CHEMBL2315696,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C1=O,0,0,0,0
1144,CHEMBL2315697,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,0,0,0,0
1145,CHEMBL2315698,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C1=O,0,0,0,0
1146,CHEMBL2315699,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,0,0,0,0
1147,CHEMBL2315700,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C1=O,0,0,0,0
1148,CHEMBL2315701,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(NCC(=O)O)C1=O,0,0,0,0
1149,CHEMBL2315702,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(NCC(=O)O)C2=O)[C@@H]1C,0,0,0,0
1150,CHEMBL2315703,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@@H](C)O)C1=O,0,0,0,0
1151,CHEMBL2315704,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@@H](C)O)C2=O)[C@@H]1C,0,0,0,0
1152,CHEMBL2315752,Cl.O=C(Nc1ccc(C2=NCCN2)cn1)c1cc2ccccc2o1,0,0,0,0
1153,CHEMBL2315753,N#Cc1ccc2nc(NC(=O)c3cc4ccccc4o3)sc2c1,0,0,0,0
1154,CHEMBL2315754,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1cc2ccccc2o1,0,0,0,0
1155,CHEMBL2315755,Cl.O=C(Nc1nc2ccc(C3=NCCN3)cc2s1)c1cc2ccccc2o1,0,0,0,0
1156,CHEMBL2315756,N#Cc1ccc2nc(NC(=O)c3cc4ccccc4o3)[nH]c2c1,0,0,0,0
1157,CHEMBL2315758,Cl.O=C(Nc1nc2ccc(C3=NCCN3)cc2[nH]1)c1cc2ccccc2o1,0,0,0,0
1158,CHEMBL2315760,CN(C)c1ccc(NC(=O)c2cc3ccccc3o2)cc1,0,0,0,0
1159,CHEMBL2315762,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3o2)cc1,0,0,0,0
1160,CHEMBL231609,Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0,0,0,0
1161,CHEMBL231610,Cc1cc(C(=O)NC2CCCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0,0,0,0
1162,CHEMBL2316144,COc1cc(/C=C2\CCC/C(=C\c3ccccc3Br)C2=O)cc(OC)c1,0,0,0,0
1163,CHEMBL2316145,COc1cc(/C=C2\CCC/C(=C\c3cccc(Br)c3)C2=O)cc(OC)c1,0,0,0,0
1164,CHEMBL2316146,COc1cc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)cc(OC)c1,0,0,0,0
1165,CHEMBL2316147,COc1cc(/C=C2\CCC/C(=C\c3ccc(F)cc3)C2=O)cc(OC)c1,0,0,0,0
1166,CHEMBL2316148,COc1cc(/C=C2\CCC/C(=C\c3ccc(Cl)cc3)C2=O)cc(OC)c1,0,0,0,0
1167,CHEMBL2316149,COc1cc(/C=C2\CCC/C(=C\C3CCCCC3)C2=O)cc(OC)c1,0,0,0,0
1168,CHEMBL2316150,COc1cccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)c1,0,0,0,0
1169,CHEMBL2316152,COc1cc(/C=C2\CCC/C(=C\c3ccccc3OC)C2=O)cc(OC)c1,0,0,0,0
1170,CHEMBL2316155,COc1cc(/C=C2\CCC/C(=C\c3ccc(OC)c(O)c3)C2=O)cc(OC)c1,0,0,0,0
1171,CHEMBL2316156,COc1ccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc1,0,0,0,0
1172,CHEMBL2316916,COc1ccc(Cc2nc(-c3cc(Br)c(OCCCN(C)C)c(Br)c3)c[nH]c2=O)cc1Br,0,0,0,0
1173,CHEMBL2321905,COC(=O)c1cc(-c2ccc(NC(=O)c3cc(NC(=O)CCCOc4cc5c(cc4OC)C(=O)N4CCC[C@H]4C=N5)cn3C)cc2)cn1C,0,0,0,1
1174,CHEMBL2322329,CN(C)C/C=C/C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,1,0,0,0
1175,CHEMBL2322330,O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,1,0,0,0
1176,CHEMBL2324624,COC(=O)c1cc(-c2ccc(NC(=O)CCCOc3cc4c(cc3OC)C(=O)N3CCC[C@H]3C=N4)cc2)cn1C,0,0,0,1
1177,CHEMBL2324625,COC(=O)c1cc(-c2ccc(NC(=O)c3cc(-c4ccc(NC(=O)CCCOc5cc6c(cc5OC)C(=O)N5CCC[C@H]5C=N6)cc4)cn3C)cc2)cn1C,0,0,0,1
1178,CHEMBL2324626,COC(=O)c1cc(NC(=O)c2cc(-c3ccc(NC(=O)CCCOc4cc5c(cc4OC)C(=O)N4CCC[C@H]4C=N5)cc3)cn2C)cn1C,0,0,0,1
1179,CHEMBL2324627,CCOC(=O)c1nc(NC(=O)c2cc(-c3ccc(NC(=O)CCCOc4cc5c(cc4OC)C(=O)N4CCC[C@H]4C=N5)cc3)cn2C)cn1C,0,0,0,1
1180,CHEMBL2324628,COC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(-c4ccc(NC(=O)CCCOc5cc6c(cc5OC)C(=O)N5CCC[C@H]5C=N6)cc4)cn3C)cn2C)cn1C,0,0,0,1
1181,CHEMBL2324629,COC(=O)c1nc(NC(=O)c2cc(NC(=O)c3cc(-c4ccc(NC(=O)CCCOc5cc6c(cc5OC)C(=O)N5CCC[C@H]5C=N6)cc4)cn3C)cn2C)cn1C,0,0,0,1
1182,CHEMBL2324630,COC(=O)c1cc(-c2ccc(NC(=O)c3nc(NC(=O)CCCOc4cc5c(cc4OC)C(=O)N4CCC[C@H]4C=N5)cn3C)cc2)cn1C,0,0,0,1
1183,CHEMBL2325103,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,0,0,0,0
1184,CHEMBL2325105,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1cccc2ccccc12,0,0,0,0
1185,CHEMBL2325705,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,0,0,0,0
1186,CHEMBL2332032,O=P(O)(O)O[C@@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]1OCc1ccccc1,0,0,0,0
1187,CHEMBL2332840,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0
1188,CHEMBL233317,Cl.Cn1cccc1-c1nc2cc(C(=N)N)ccc2[nH]1,0,0,0,0
1189,CHEMBL2333365,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,0,0,0,0
1190,CHEMBL2333986,COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,0,0,0,0
1191,CHEMBL2335013,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1192,CHEMBL2335014,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1193,CHEMBL2335015,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1194,CHEMBL2335016,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1195,CHEMBL2335017,C#Cc1cccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c(CCc4ccccn4)cc23)c1,0,0,0,0
1196,CHEMBL2335018,CC(C)(C)C(=O)Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1197,CHEMBL2335019,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1198,CHEMBL2335138,CN1CCN(CCCNc2cc3c(=O)n(CCCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCOCC6)c(=O)c2c5c34)CC1,0,0,0,1
1199,CHEMBL2335140,CN1CCN(CCCNc2cc3c(=O)n(CCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCN6CCOCC6)c(=O)c2c5c34)CC1,0,0,0,1
1200,CHEMBL2335142,CN1CCN(CCNc2cc3c(=O)n(CCCN4CCOCC4)c(=O)c4c(NCCN5CCN(C)CC5)cc5c(=O)n(CCCN6CCOCC6)c(=O)c2c5c34)CC1,0,0,0,1
1201,CHEMBL233523,Cl.N=C(N)c1ccc2[nH]c(-c3ccccn3)nc2c1,0,0,0,0
1202,CHEMBL2335377,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1203,CHEMBL2335378,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,0,0,0,0
1204,CHEMBL2335379,C#Cc1cccc(Nc2nc(N)nc3[nH]c(CCc4ccccn4)cc23)c1,0,0,0,0
1205,CHEMBL2335862,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO,0,0,1,0
1206,CHEMBL2336320,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(N)=O,0,0,1,0
1207,CHEMBL2336325,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,0,0,1,0
1208,CHEMBL2336335,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,0,0,0,0
1209,CHEMBL2336355,COc1ccccc1NC(=O)/C=C/c1ccccc1,0,0,0,0
1210,CHEMBL2336357,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,0,0,0,0
1211,CHEMBL2336358,Cc1ccccc1NC(=O)/C=C/c1ccccc1,0,0,0,0
1212,CHEMBL2336359,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,0,0,0,0
1213,CHEMBL2336361,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,0,0,0,0
1214,CHEMBL2337362,CC(C)c1ccc(Nc2nc(N)nc3[nH]c4cccc(Cl)c4c23)cc1,0,0,0,0
1215,CHEMBL2337363,Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1216,CHEMBL2337364,Nc1nc(Nc2ccc(Cl)cc2F)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1217,CHEMBL2337365,Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1218,CHEMBL2337366,COc1cccc(Nc2nc(N)nc3[nH]c4cccc(Cl)c4c23)c1,0,0,0,0
1219,CHEMBL2337367,CC(C)(C)C(=O)Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1220,CHEMBL2337368,CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,0,0,0,0
1221,CHEMBL2337369,CC(C)(C)C(=O)Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1222,CHEMBL2337370,CC(C)(C)C(=O)Nc1nc(Nc2ccc(Cl)cc2F)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1223,CHEMBL2337371,CC(C)(C)C(=O)Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1224,CHEMBL2337372,COc1cccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)c1,0,0,0,0
1225,CHEMBL2337374,Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1cccc(Cl)c12,0,0,0,0
1226,CHEMBL2347958,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,1,0,0,0
1227,CHEMBL2347959,CC(C)CCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,0,0,0,0
1228,CHEMBL2347963,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,1,0,0,0
1229,CHEMBL2347973,COC(=O)[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,0,0,0,0
1230,CHEMBL2347974,CC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,0,0,0,0
1231,CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,0,0,0,0
1232,CHEMBL2348865,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CCC1CCOCC1,0,0,1,0
1233,CHEMBL234962,C1=C(CCC[n+]2ccc(-c3ccncc3)cc2)\C=N\c2ccccc2N/C=C(CCC[n+]2ccc(-c3ccncc3)cc2)\C=N\c2ccccc2N/1.[Br-].[Br-],0,0,0,0
1234,CHEMBL235324,COC1=CC(=O)c2c(COc3cccc([N+](=O)[O-])c3)c(C)n(C)c2C1=O,0,0,0,1
1235,CHEMBL235325,COC1=CC(=O)c2c(c(COc3ccccc3[N+](=O)[O-])c(C)n2C)C1=O,0,0,0,1
1236,CHEMBL235326,COC1=CC(=O)c2c(COc3ccccc3[N+](=O)[O-])c(C)n(C)c2C1=O,0,0,0,1
1237,CHEMBL235531,COC1=CC(=O)c2c(COc3ccccc3)c(C)n(C)c2C1=O,0,0,0,1
1238,CHEMBL2363137,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl,0,0,0,1
1239,CHEMBL236383,CC(C)(C)Nc1c(C#N)cnc2cnc(NCc3cccnc3)cc12,0,0,0,0
1240,CHEMBL236384,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1NC1CCCCCC1,0,0,0,0
1241,CHEMBL236819,COC1=CC(=O)c2c(COc3ccc([N+](=O)[O-])cc3F)c(C)n(C)c2C1=O,0,0,0,1
1242,CHEMBL236820,COC1=CC(=O)c2c(COc3ccc(C#N)cc3)c(C)n(C)c2C1=O,0,0,0,1
1243,CHEMBL236821,COC1=CC(=O)c2c(COc3ccc(C(F)(F)F)cc3)c(C)n(C)c2C1=O,0,0,0,1
1244,CHEMBL237619,COC1=CC(=O)c2c(COc3ccc(F)cc3)c(C)n(C)c2C1=O,0,0,0,1
1245,CHEMBL237620,COC1=CC(=O)c2c(COc3c(F)cc(F)cc3F)c(C)n(C)c2C1=O,0,0,0,1
1246,CHEMBL2376666,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(NS(N)(=O)=O)c1,0,0,0,1
1247,CHEMBL2380824,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccccc1C(F)(F)F,0,0,0,1
1248,CHEMBL2380825,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cccc(F)c1,0,0,0,1
1249,CHEMBL2380827,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)cc1,0,0,0,1
1250,CHEMBL2380829,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cccc(F)c1F,0,0,0,1
1251,CHEMBL2380830,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)cc1F,0,0,0,1
1252,CHEMBL2380831,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1c(F)cccc1F,0,0,0,1
1253,CHEMBL2380832,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)c(F)c1,0,0,0,1
1254,CHEMBL2380833,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cc(F)cc(F)c1,0,0,0,1
1255,CHEMBL2380834,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)cc1C(F)(F)F,0,0,0,1
